score,hypers
0.04425742044703815,{'max_depth': 3, 'min_child_weight': 9, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 482, 'eta': 0.402834213624089, 'max_delta_step': 10, 'subsample': 0.1, 'colsample_bytree': 0.37944474530340233, 'reg_alpha': 0.0, 'reg_lambda': 1.6680455080347178, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.07801337170207943,{'max_depth': 16, 'min_child_weight': 10, 'gamma': 6.355548287594353, 'learning_rate': 0.9616370781000443, 'n_estimators': 403, 'eta': 0.13861405833301257, 'max_delta_step': 4, 'subsample': 0.8102567854350788, 'colsample_bytree': 0.15053861532741844, 'reg_alpha': 6.938484957550535, 'reg_lambda': 1.4696169860736228, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.08470277857471942,{'max_depth': 4, 'min_child_weight': 19, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 402, 'eta': 0.6411351887413357, 'max_delta_step': 3, 'subsample': 0.1, 'colsample_bytree': 0.16795472033649128, 'reg_alpha': 0.0, 'reg_lambda': 0.22738067239196796, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.31298996591235273,{'max_depth': 3, 'min_child_weight': 9, 'gamma': 9.4365534551342, 'learning_rate': 0.0022758947062365637, 'n_estimators': 107, 'eta': 0.8403171157048125, 'max_delta_step': 4, 'subsample': 1.0, 'colsample_bytree': 0.9102710537070186, 'reg_alpha': 0.0, 'reg_lambda': 7.179404093249506, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.0437329846717336,{'max_depth': 15, 'min_child_weight': 20, 'gamma': 5.694882260816443, 'learning_rate': 0.6778936482755968, 'n_estimators': 279, 'eta': 1.0, 'max_delta_step': 8, 'subsample': 1.0, 'colsample_bytree': 0.38783512526747177, 'reg_alpha': 0.0, 'reg_lambda': 8.564102414263868, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09677569439426345,{'max_depth': 4, 'min_child_weight': 1, 'gamma': 3.5124628230380432, 'learning_rate': 0.06446475617640528, 'n_estimators': 236, 'eta': 0.33465835332040805, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 0.7800985894719581, 'reg_alpha': 10.0, 'reg_lambda': 8.482298832646084, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.045440820765194664,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 4.354318982263053, 'learning_rate': 1.0, 'n_estimators': 201, 'eta': 0.6397143515199057, 'max_delta_step': 6, 'subsample': 0.1, 'colsample_bytree': 0.6114223681026363, 'reg_alpha': 0.0, 'reg_lambda': 8.56930129653781, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.2853806533257253,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 0.0002390150667782379, 'learning_rate': 0.001, 'n_estimators': 329, 'eta': 0.1, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 0.5885954704587213, 'reg_alpha': 0.14065618516800307, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043732984674174906,{'max_depth': 16, 'min_child_weight': 20, 'gamma': 5.761431834136, 'learning_rate': 0.9926410007715145, 'n_estimators': 477, 'eta': 0.41623004093126403, 'max_delta_step': 8, 'subsample': 1.0, 'colsample_bytree': 0.41706566935183775, 'reg_alpha': 0.0, 'reg_lambda': 2.0617783222263046, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3176992820899555,{'max_depth': 15, 'min_child_weight': 20, 'gamma': 6.284539262513461, 'learning_rate': 0.001, 'n_estimators': 231, 'eta': 0.42731778356237005, 'max_delta_step': 9, 'subsample': 1.0, 'colsample_bytree': 0.14569752742872638, 'reg_alpha': 0.0, 'reg_lambda': 9.072713588300395, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04408056439028698,{'max_depth': 11, 'min_child_weight': 1, 'gamma': 8.100630779620815, 'learning_rate': 1.0, 'n_estimators': 397, 'eta': 0.8340882335786332, 'max_delta_step': 5, 'subsample': 0.1, 'colsample_bytree': 0.6845268491536393, 'reg_alpha': 0.0, 'reg_lambda': 3.9627690114936525, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373273644069936,{'max_depth': 9, 'min_child_weight': 1, 'gamma': 0.36143380517765933, 'learning_rate': 0.1084426970615273, 'n_estimators': 74, 'eta': 0.44163873729971015, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.6066259908733206, 'reg_alpha': 0.0, 'reg_lambda': 0.3475975979487441, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.294401445828967,{'max_depth': 10, 'min_child_weight': 20, 'gamma': 0.9081725600474554, 'learning_rate': 0.001, 'n_estimators': 295, 'eta': 0.9340336256970373, 'max_delta_step': 1, 'subsample': 1.0, 'colsample_bytree': 0.4506059207038505, 'reg_alpha': 0.0, 'reg_lambda': 1.204019639286284, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05779008667759285,{'max_depth': 5, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 445, 'eta': 0.1, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 0.4461584631817047, 'reg_alpha': 4.360688592250613, 'reg_lambda': 3.1433515789604516, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.26936759652982467,{'max_depth': 14, 'min_child_weight': 3, 'gamma': 7.6177621624497736, 'learning_rate': 1.0, 'n_estimators': 358, 'eta': 0.3585485824554776, 'max_delta_step': 1, 'subsample': 0.1, 'colsample_bytree': 0.9373259070004636, 'reg_alpha': 5.682215872883346, 'reg_lambda': 6.353631076814232, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.36608671759736533,{'max_depth': 15, 'min_child_weight': 14, 'gamma': 4.559634248980196, 'learning_rate': 0.0020780267547099293, 'n_estimators': 385, 'eta': 0.7707378078249187, 'max_delta_step': 1, 'subsample': 0.1, 'colsample_bytree': 0.700473688462768, 'reg_alpha': 3.8009182936470474, 'reg_lambda': 3.3552981731523084, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04378089968854405,{'max_depth': 5, 'min_child_weight': 1, 'gamma': 4.970987996211484, 'learning_rate': 1.0, 'n_estimators': 91, 'eta': 0.30297264754579245, 'max_delta_step': 8, 'subsample': 0.9763365178596045, 'colsample_bytree': 0.9088260620801005, 'reg_alpha': 0.0, 'reg_lambda': 1.2523243141468972, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04335807066975208,{'max_depth': 9, 'min_child_weight': 20, 'gamma': 9.997267677413866, 'learning_rate': 1.0, 'n_estimators': 387, 'eta': 0.33076243548494544, 'max_delta_step': 6, 'subsample': 0.6348491749040467, 'colsample_bytree': 0.23068747412530477, 'reg_alpha': 0.0, 'reg_lambda': 8.737926632641361, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043771664934138185,{'max_depth': 2, 'min_child_weight': 1, 'gamma': 9.505276737976466, 'learning_rate': 0.017668093574223182, 'n_estimators': 314, 'eta': 0.6479287197382152, 'max_delta_step': 2, 'subsample': 1.0, 'colsample_bytree': 0.6423233655388483, 'reg_alpha': 0.0, 'reg_lambda': 6.935304561382846, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.25260054355960987,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 5.983651337244358, 'learning_rate': 0.0010002827972454573, 'n_estimators': 486, 'eta': 0.24604276052250817, 'max_delta_step': 2, 'subsample': 1.0, 'colsample_bytree': 0.9148228440056719, 'reg_alpha': 0.0, 'reg_lambda': 9.636265553790665, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043662926910568334,{'max_depth': 12, 'min_child_weight': 1, 'gamma': 9.538839994510859, 'learning_rate': 1.0, 'n_estimators': 483, 'eta': 0.12368205515874507, 'max_delta_step': 2, 'subsample': 0.7889534851394255, 'colsample_bytree': 0.6368553358864312, 'reg_alpha': 0.0, 'reg_lambda': 8.448534118112162, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044077002717184885,{'max_depth': 17, 'min_child_weight': 1, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 98, 'eta': 0.7721179766106333, 'max_delta_step': 5, 'subsample': 0.6580206500224941, 'colsample_bytree': 0.7073944955075184, 'reg_alpha': 0.0, 'reg_lambda': 7.84697061694945, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.17279025855742874,{'max_depth': 16, 'min_child_weight': 4, 'gamma': 10.0, 'learning_rate': 0.002429127618425833, 'n_estimators': 351, 'eta': 0.8998403278158971, 'max_delta_step': 1, 'subsample': 0.6568414472137818, 'colsample_bytree': 0.41184633473682253, 'reg_alpha': 0.0, 'reg_lambda': 0.6694453262664994, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298468071347,{'max_depth': 12, 'min_child_weight': 1, 'gamma': 3.0810213839850937, 'learning_rate': 1.0, 'n_estimators': 391, 'eta': 0.5817286174730367, 'max_delta_step': 2, 'subsample': 1.0, 'colsample_bytree': 0.7075190902423227, 'reg_alpha': 0.0, 'reg_lambda': 9.876590137950059, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04528115955987462,{'max_depth': 8, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 479, 'eta': 0.39298574334216363, 'max_delta_step': 6, 'subsample': 0.8699934289989549, 'colsample_bytree': 0.2853884431014815, 'reg_alpha': 0.0, 'reg_lambda': 5.76029396685766, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.048406098888163246,{'max_depth': 13, 'min_child_weight': 5, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 239, 'eta': 0.8677121042170103, 'max_delta_step': 5, 'subsample': 1.0, 'colsample_bytree': 0.47527270493677587, 'reg_alpha': 0.0, 'reg_lambda': 9.171170235442068, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04400935691925028,{'max_depth': 9, 'min_child_weight': 20, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 212, 'eta': 0.9093775546554058, 'max_delta_step': 6, 'subsample': 0.6033113462469644, 'colsample_bytree': 0.6463139418852077, 'reg_alpha': 0.0, 'reg_lambda': 9.813362659638646, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04400396898408103,{'max_depth': 14, 'min_child_weight': 6, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 210, 'eta': 0.13078257603564292, 'max_delta_step': 6, 'subsample': 0.11619784601656163, 'colsample_bytree': 0.15686202174822708, 'reg_alpha': 0.0, 'reg_lambda': 4.987249956280767, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04943380925279055,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 238, 'eta': 0.3160990353159885, 'max_delta_step': 2, 'subsample': 0.1, 'colsample_bytree': 0.3501440500564633, 'reg_alpha': 0.0, 'reg_lambda': 9.929209136752618, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04384942424477049,{'max_depth': 18, 'min_child_weight': 8, 'gamma': 6.214078211841564, 'learning_rate': 1.0, 'n_estimators': 249, 'eta': 0.5708701903116096, 'max_delta_step': 4, 'subsample': 0.5292699705814442, 'colsample_bytree': 0.3623290580547358, 'reg_alpha': 0.0, 'reg_lambda': 0.15241851624035252, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04399213492580174,{'max_depth': 14, 'min_child_weight': 2, 'gamma': 6.0309154127635765, 'learning_rate': 0.5548432339980781, 'n_estimators': 59, 'eta': 0.9114691296245513, 'max_delta_step': 5, 'subsample': 0.6596116249844047, 'colsample_bytree': 0.7526476000526858, 'reg_alpha': 0.0, 'reg_lambda': 7.298420722197376, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043736170897843554,{'max_depth': 13, 'min_child_weight': 1, 'gamma': 8.625070220102293, 'learning_rate': 1.0, 'n_estimators': 258, 'eta': 0.8525738676867239, 'max_delta_step': 2, 'subsample': 0.829912163614079, 'colsample_bytree': 0.223460157171911, 'reg_alpha': 0.0, 'reg_lambda': 1.2573425817628747, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.32350380982089194,{'max_depth': 13, 'min_child_weight': 1, 'gamma': 6.444375700254249, 'learning_rate': 0.001, 'n_estimators': 374, 'eta': 0.7306487078366924, 'max_delta_step': 5, 'subsample': 0.5064234757225975, 'colsample_bytree': 0.4886146479710822, 'reg_alpha': 9.779546927825336, 'reg_lambda': 0.35613339055279886, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09786372826272502,{'max_depth': 18, 'min_child_weight': 1, 'gamma': 2.4430773133078345, 'learning_rate': 1.0, 'n_estimators': 54, 'eta': 0.7297722784626995, 'max_delta_step': 1, 'subsample': 0.9494708463739403, 'colsample_bytree': 0.590924075797569, 'reg_alpha': 9.99999956666295, 'reg_lambda': 0.6539748207510244, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.13569171594477947,{'max_depth': 18, 'min_child_weight': 20, 'gamma': 5.861656243912858, 'learning_rate': 0.012119727526255545, 'n_estimators': 96, 'eta': 0.42609934559924567, 'max_delta_step': 8, 'subsample': 1.0, 'colsample_bytree': 0.5243948198299676, 'reg_alpha': 0.0, 'reg_lambda': 6.361372097396311, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09879897262842478,{'max_depth': 17, 'min_child_weight': 1, 'gamma': 5.761220859848805, 'learning_rate': 0.014816824940032468, 'n_estimators': 340, 'eta': 0.9065689493023245, 'max_delta_step': 1, 'subsample': 1.0, 'colsample_bytree': 0.39755175502735385, 'reg_alpha': 10.0, 'reg_lambda': 4.3495415876073835, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043732984674174906,{'max_depth': 12, 'min_child_weight': 1, 'gamma': 2.81455201796486, 'learning_rate': 1.0, 'n_estimators': 267, 'eta': 0.21837038230856975, 'max_delta_step': 2, 'subsample': 1.0, 'colsample_bytree': 0.560610751294926, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298468071347,{'max_depth': 7, 'min_child_weight': 9, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 395, 'eta': 0.26044865736289835, 'max_delta_step': 8, 'subsample': 1.0, 'colsample_bytree': 0.1911685849665192, 'reg_alpha': 0.0, 'reg_lambda': 9.669960580616412, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.09683971205697442,{'max_depth': 20, 'min_child_weight': 1, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 50, 'eta': 1.0, 'max_delta_step': 2, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 9.999610030950532, 'reg_lambda': 6.182668864170512, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043732984674174906,{'max_depth': 17, 'min_child_weight': 1, 'gamma': 2.9828881687458004, 'learning_rate': 1.0, 'n_estimators': 229, 'eta': 0.4949141834134084, 'max_delta_step': 9, 'subsample': 0.9999857743009569, 'colsample_bytree': 0.9289018759383292, 'reg_alpha': 0.0, 'reg_lambda': 4.873218996377868, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.053444091495044435,{'max_depth': 7, 'min_child_weight': 8, 'gamma': 9.486625362803764, 'learning_rate': 0.0953247471066512, 'n_estimators': 83, 'eta': 0.3376269922705242, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 0.6775942146413223, 'reg_alpha': 3.530358579006684, 'reg_lambda': 1.0795962231186853, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.06015503409089481,{'max_depth': 19, 'min_child_weight': 12, 'gamma': 4.755962343126757, 'learning_rate': 1.0, 'n_estimators': 367, 'eta': 0.8512060574530286, 'max_delta_step': 5, 'subsample': 1.0, 'colsample_bytree': 0.810843654293115, 'reg_alpha': 4.77046928462417, 'reg_lambda': 5.780630509848837, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.08071045911260447,{'max_depth': 6, 'min_child_weight': 1, 'gamma': 0.9825823673703862, 'learning_rate': 1.0, 'n_estimators': 193, 'eta': 0.9398120924499014, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.1555627988800278, 'reg_alpha': 7.851814847290527, 'reg_lambda': 5.666802112715371, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298468071347,{'max_depth': 12, 'min_child_weight': 20, 'gamma': 0.7617654153855162, 'learning_rate': 1.0, 'n_estimators': 386, 'eta': 0.6645697227042904, 'max_delta_step': 10, 'subsample': 1.0, 'colsample_bytree': 0.3875042706358046, 'reg_alpha': 0.0, 'reg_lambda': 9.428453513277328, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298471155044,{'max_depth': 7, 'min_child_weight': 8, 'gamma': 3.459908285069196, 'learning_rate': 0.19110185517052705, 'n_estimators': 277, 'eta': 0.4500863661931461, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.24392060790757203, 'reg_alpha': 0.0, 'reg_lambda': 7.317744997374587, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04401910404652707,{'max_depth': 6, 'min_child_weight': 20, 'gamma': 1.5643958879169741, 'learning_rate': 1.0, 'n_estimators': 279, 'eta': 0.6913201585653312, 'max_delta_step': 8, 'subsample': 0.7787872241618891, 'colsample_bytree': 0.894177674267562, 'reg_alpha': 0.0, 'reg_lambda': 6.722164088945871, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.03958198265041259,{'max_depth': 2, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 0.058015413971059464, 'n_estimators': 500, 'eta': 0.1, 'max_delta_step': 7, 'subsample': 1.0, 'colsample_bytree': 0.2095107218216086, 'reg_alpha': 0.13549028796430165, 'reg_lambda': 3.612017298802445, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.044128203482786246,{'max_depth': 20, 'min_child_weight': 20, 'gamma': 10.0, 'learning_rate': 0.02431995564698648, 'n_estimators': 432, 'eta': 0.1, 'max_delta_step': 3, 'subsample': 1.0, 'colsample_bytree': 0.9766990635005917, 'reg_alpha': 0.6578293932870287, 'reg_lambda': 0.0, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04389608442124167,{'max_depth': 3, 'min_child_weight': 20, 'gamma': 1.5471635001583737, 'learning_rate': 1.0, 'n_estimators': 380, 'eta': 0.4445815825434468, 'max_delta_step': 1, 'subsample': 0.9551058087413185, 'colsample_bytree': 0.847554712334451, 'reg_alpha': 0.0, 'reg_lambda': 5.191808455767858, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043939117000593095,{'max_depth': 17, 'min_child_weight': 20, 'gamma': 2.7270800896121985, 'learning_rate': 1.0, 'n_estimators': 154, 'eta': 0.9578638589045393, 'max_delta_step': 8, 'subsample': 0.8214172500226632, 'colsample_bytree': 0.7986103875410421, 'reg_alpha': 0.0, 'reg_lambda': 5.196780972662488, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05755904591050863,{'max_depth': 8, 'min_child_weight': 1, 'gamma': 5.957671892655859, 'learning_rate': 1.0, 'n_estimators': 72, 'eta': 0.18425237770569503, 'max_delta_step': 2, 'subsample': 0.2891338839097292, 'colsample_bytree': 0.6765912216711338, 'reg_alpha': 1.8344385910823748, 'reg_lambda': 6.955481667647562, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04942846114238397,{'max_depth': 7, 'min_child_weight': 19, 'gamma': 9.024602475881775, 'learning_rate': 1.0, 'n_estimators': 481, 'eta': 0.41052896912954284, 'max_delta_step': 8, 'subsample': 0.5614510799286857, 'colsample_bytree': 0.17304694539980214, 'reg_alpha': 2.251789929769419, 'reg_lambda': 0.5331720197468778, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.2789707566830155,{'max_depth': 9, 'min_child_weight': 20, 'gamma': 2.488956520229994, 'learning_rate': 1.0, 'n_estimators': 445, 'eta': 0.5173260851740537, 'max_delta_step': 1, 'subsample': 0.19328400764822062, 'colsample_bytree': 0.4890589966544593, 'reg_alpha': 10.0, 'reg_lambda': 7.054000800423199, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.06687281227409929,{'max_depth': 5, 'min_child_weight': 20, 'gamma': 0.0, 'learning_rate': 1.0, 'n_estimators': 344, 'eta': 0.8361942349853253, 'max_delta_step': 7, 'subsample': 1.0, 'colsample_bytree': 0.7773673515323745, 'reg_alpha': 5.848946808779302, 'reg_lambda': 2.0533387018809486, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298468071347,{'max_depth': 4, 'min_child_weight': 20, 'gamma': 5.0671351979420285, 'learning_rate': 1.0, 'n_estimators': 475, 'eta': 0.39020048917274563, 'max_delta_step': 10, 'subsample': 1.0, 'colsample_bytree': 0.5920164542239074, 'reg_alpha': 0.0, 'reg_lambda': 6.238124121305039, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04336324289043291,{'max_depth': 7, 'min_child_weight': 20, 'gamma': 3.4062239969791386, 'learning_rate': 1.0, 'n_estimators': 210, 'eta': 0.43699783436145734, 'max_delta_step': 10, 'subsample': 0.8154669340945884, 'colsample_bytree': 0.8943786031484185, 'reg_alpha': 0.0, 'reg_lambda': 4.640596853761202, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298469001946,{'max_depth': 6, 'min_child_weight': 20, 'gamma': 4.400084608254216, 'learning_rate': 0.13125017760637125, 'n_estimators': 380, 'eta': 0.697237892703369, 'max_delta_step': 10, 'subsample': 1.0, 'colsample_bytree': 0.3458077029205404, 'reg_alpha': 0.0, 'reg_lambda': 2.0354104993343745, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043732984674174906,{'max_depth': 16, 'min_child_weight': 20, 'gamma': 7.200024083666044, 'learning_rate': 1.0, 'n_estimators': 218, 'eta': 0.38217171371755554, 'max_delta_step': 10, 'subsample': 1.0, 'colsample_bytree': 0.4865641341594995, 'reg_alpha': 0.0, 'reg_lambda': 0.7327283901574576, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.3924129202765882,{'max_depth': 5, 'min_child_weight': 20, 'gamma': 7.860714394268104, 'learning_rate': 1.0, 'n_estimators': 430, 'eta': 0.5100518876914836, 'max_delta_step': 8, 'subsample': 0.1, 'colsample_bytree': 0.9391385609803085, 'reg_alpha': 10.0, 'reg_lambda': 9.583943645673559, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.34073171060817087,{'max_depth': 17, 'min_child_weight': 4, 'gamma': 10.0, 'learning_rate': 1.0, 'n_estimators': 355, 'eta': 0.7795825483506887, 'max_delta_step': 4, 'subsample': 0.15651625779618578, 'colsample_bytree': 0.9950036656614181, 'reg_alpha': 10.0, 'reg_lambda': 3.690579582587091, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298457594464,{'max_depth': 17, 'min_child_weight': 1, 'gamma': 8.561008031299007, 'learning_rate': 0.246254693868681, 'n_estimators': 335, 'eta': 0.4439501688804953, 'max_delta_step': 5, 'subsample': 1.0, 'colsample_bytree': 0.29479613607029, 'reg_alpha': 0.0, 'reg_lambda': 9.934009668574296, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.06965514882967902,{'max_depth': 10, 'min_child_weight': 4, 'gamma': 9.029141421580585, 'learning_rate': 1.0, 'n_estimators': 311, 'eta': 0.6298585050866999, 'max_delta_step': 9, 'subsample': 0.13237908552629907, 'colsample_bytree': 0.7717503556869538, 'reg_alpha': 1.5794888845090573, 'reg_lambda': 2.2604565116784863, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298468071347,{'max_depth': 19, 'min_child_weight': 10, 'gamma': 0.3191546505029375, 'learning_rate': 1.0, 'n_estimators': 482, 'eta': 0.7373108905978402, 'max_delta_step': 9, 'subsample': 1.0, 'colsample_bytree': 0.4600210835171077, 'reg_alpha': 0.0, 'reg_lambda': 7.790308239703652, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043749080216164894,{'max_depth': 17, 'min_child_weight': 4, 'gamma': 0.5367109760343067, 'learning_rate': 1.0, 'n_estimators': 475, 'eta': 0.5538960502924075, 'max_delta_step': 5, 'subsample': 0.5664572964158596, 'colsample_bytree': 0.5661122197585678, 'reg_alpha': 0.0, 'reg_lambda': 9.688118241173902, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.373939845148248,{'max_depth': 7, 'min_child_weight': 1, 'gamma': 3.147446393968254, 'learning_rate': 0.001, 'n_estimators': 54, 'eta': 0.4483965489060938, 'max_delta_step': 8, 'subsample': 0.49584773313217867, 'colsample_bytree': 0.5341464373626886, 'reg_alpha': 0.0, 'reg_lambda': 6.120179275958658, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04373298470154917,{'max_depth': 20, 'min_child_weight': 14, 'gamma': 8.795191692572285, 'learning_rate': 0.3779680599248507, 'n_estimators': 132, 'eta': 0.41409490095183377, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.8878867112389303, 'reg_alpha': 0.0, 'reg_lambda': 9.15265102592534, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.05138548880338173,{'max_depth': 2, 'min_child_weight': 3, 'gamma': 7.7145097444983, 'learning_rate': 1.0, 'n_estimators': 420, 'eta': 0.1604845310962144, 'max_delta_step': 6, 'subsample': 0.5058535318468244, 'colsample_bytree': 0.7014258388906455, 'reg_alpha': 2.369016841985237, 'reg_lambda': 5.836327064608314, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.043732984674174906,{'max_depth': 4, 'min_child_weight': 11, 'gamma': 4.813576651893417, 'learning_rate': 1.0, 'n_estimators': 332, 'eta': 0.22390051635272978, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.5551883306873717, 'reg_alpha': 0.0, 'reg_lambda': 0.3071851602214184, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04355201635938551,{'max_depth': 19, 'min_child_weight': 3, 'gamma': 8.838826923491197, 'learning_rate': 1.0, 'n_estimators': 255, 'eta': 0.590212753318039, 'max_delta_step': 4, 'subsample': 0.1, 'colsample_bytree': 0.5020169341234694, 'reg_alpha': 0.009313207291520163, 'reg_lambda': 1.2548759872784132, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.046168368800287164,{'max_depth': 9, 'min_child_weight': 9, 'gamma': 5.6459153736351, 'learning_rate': 1.0, 'n_estimators': 104, 'eta': 0.10991395827560513, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.2540992137974632, 'reg_alpha': 1.692380767391612, 'reg_lambda': 3.9979629614548418, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
0.04402569971003292,{'max_depth': 3, 'min_child_weight': 16, 'gamma': 1.8088032794996536, 'learning_rate': 1.0, 'n_estimators': 128, 'eta': 0.6987084565181081, 'max_delta_step': 6, 'subsample': 1.0, 'colsample_bytree': 0.4906224679391, 'reg_alpha': 0.5631865544554973, 'reg_lambda': 7.216312296982821, 'objective': 'reg:squarederror', 'eval_metric': 'rmse'}
